rank,lemma,pos_kelly,pos_ud,english
3263,karneval,n,NOUN,carnival
3264,dempe,v,VERB,dampen
3265,demonstrere,v,VERB,demonstrate
3266,identisk,adj,ADJ,identical
3267,kritiker,n,NOUN,critic
3268,kommunestyre,n,NOUN,municipality
3269,gigantisk,adj,ADJ,gigantic
3270,skitten,adj,ADJ,dirty
3271,hyttetur,n,NOUN,trip to a cabin
3272,lagring,n,NOUN,storage
3273,akseptabel,adj,ADJ,acceptable
3274,vie,v,VERB,marry
3275,intellektuell,adj,ADJ,intellectual
3276,hoppbakke,n,NOUN,jumping hill
3277,bind,n,NOUN,volume
3278,ris,n,NOUN,rice
3279,styremedlem,n,NOUN,board member
3280,spredning,n,NOUN,spreading
3281,intelligent,adj,ADJ,intelligent
3282,innledning,n,NOUN,introduction
3283,gjengjeld,n,NOUN,repayment
3284,service,n,NOUN,service
3285,hauk,n,NOUN,hawk
3286,herfra,adv,ADV,from here
3287,seer,n,NOUN,viewer
3288,manager,n,NOUN,manager
3289,hoff,n,NOUN,court
3290,dybde,n,NOUN,depth
3291,ånd,n,NOUN,spirit
3292,naiv,adj,ADJ,naive
3293,grind,n,NOUN,gate
3294,rehabilitering,n,NOUN,rehabilitation
3295,grille,n,NOUN,whim
3296,utelukke,v,VERB,exclude
3297,toalett,n,NOUN,toilet
3298,arbeidsmiljø,n,NOUN,working environment
3299,fritidsklubb,n,NOUN,youth club
3300,plast,n,NOUN,plastic
3301,fridag,n,NOUN,holiday
3302,bråk,n,NOUN,noise
3303,klassiker,n,NOUN,classic
3304,fotballag,n,NOUN,football team
3305,kafé,n,NOUN,cafe
3306,nøytral,adj,ADJ,neutral
3307,instruktør,n,NOUN,director
3308,fotografi,n,NOUN,photographer
3309,usynlig,adj,ADJ,invisible
3310,hodepine,n,NOUN,headache
3311,avgi,v,VERB,emit
3312,os,n,NOUN,strong odour
3313,femtende,adj,ADJ,fifteenth
3314,oversettelse,n,NOUN,translation
3315,lisens,n,NOUN,license
3316,anmelder,n,NOUN,reviewer
3317,farte,v,VERB,travel
3318,tilsette,v,VERB,add
3319,bad,n,NOUN,bath
3320,tomt,n,NOUN,"site, plot"
3321,hundrevis,adv,ADV,in the hundreds
3322,linke,v,VERB,link
3323,agenda,n,NOUN,agenda
3324,espresso,n,NOUN,espresso
3325,påføre,v,VERB,enter
3326,fylkesmann,n,NOUN,county governor
3327,drue,n,NOUN,grape
3328,hopp,n,NOUN,hop
3329,adferd,n,NOUN,behaviour
3330,skuespill,n,NOUN,play
3331,debut,n,NOUN,debut
3332,nord,n,NOUN,north
3333,feber,n,NOUN,fever
3334,rasistisk,adj,ADJ,racist
3335,feiring,n,NOUN,celebration
3336,erkjenne,v,VERB,acknowledge
3337,megler,n,NOUN,mediator
3338,digge,v,VERB,dig
3339,brødskive,n,NOUN,slice of bread
3340,fyll,n,NOUN,drinking
3341,brannmann,n,NOUN,fireman
3342,dusj,n,NOUN,shower
3343,klipp,n,NOUN,cliff
3344,bortenfor,prep,PREP,beyond
3345,rettferdighet,n,NOUN,justice
3346,tilrettelegging,n,NOUN,planning
3347,filosofisk,adj,ADJ,philosophical
3348,bergenser,n,NOUN,person from Bergen
3349,låte,v,VERB,let
3350,terningkast,n,NOUN,throw of dice
3351,snike,v,VERB,delay
3352,barndomshjem,n,NOUN,childhood home
3353,lovverk,adj,ADJ,legislation
3354,tjue,det,DET,twenty
3355,underlegge,v,VERB,subject
3356,ufattelig,adj,ADJ,incomprehensible
3357,kjøleskap,n,NOUN,fridge
3358,fagområde,n,NOUN,area of expertise
3359,lade,v,VERB,let
3360,jordbruk,n,NOUN,farming
3361,illustrasjon,n,NOUN,illustration
3362,ah,interj,INTERJ,ahh
3363,pizza,n,NOUN,pizza
3364,litterær,adj,ADJ,literary
3365,volleyball,n,NOUN,volleyball
3366,meg,pron,PRON,me
3367,skoleår,n,NOUN,school year
3368,voldelig,adj,ADJ,violent
3369,prosentpoeng,n,NOUN,percent
3370,kjør,n,NOUN,drive
3371,fond,n,NOUN,fund
3372,overvekt,n,NOUN,overweight
3373,vestover,n,NOUN,westwards
3374,formue,n,NOUN,wealth
3375,varsel,n,NOUN,warning
3376,fangst,n,NOUN,catch
3377,alliert,adj,ADJ,allied
3378,vane,n,NOUN,habit
3379,kul,adj,ADJ,fun
3380,spørres,v,VERB,be asked
3381,gris,n,NOUN,pig
3382,image,adv,ADV,
3383,innpå,prep,PREP,in on
3384,medlemsland,n,NOUN,member state
3385,ungkar,n,NOUN,bachelor
3386,borti,prep,PREP,against
3387,funksjonshemmet,adj,ADJ,disabled
3388,passord,n,NOUN,password
3389,klasserom,n,NOUN,classroom
3390,forsinke,v,VERB,delay
3391,demonstrasjon,n,NOUN,demonstration
3392,trener,n,NOUN,trainer
3393,økt,n,NOUN,shift
3394,trehus,n,NOUN,tree house
3395,skjerpe,v,VERB,sharpen
3396,levering,n,NOUN,delivery
3397,oppsiktsvekkende,adj,ADJ,sensational
3398,slipp,n,NOUN,
3399,praktisere,v,VERB,practice
3400,dåp,n,NOUN,baptism
3401,tømmer,n,NOUN,timber
3402,filme,v,VERB,film
3403,teater,n,NOUN,theatre
3404,studieår,n,NOUN,study year
3405,åpenhet,n,NOUN,openness
3406,noenlunde,adv,ADV,somewhat
3407,elleve,det,DET,eleven
3408,selvtillit,n,NOUN,confidence
3409,tatovering,n,NOUN,tattoo
3410,rekkefølge,n,NOUN,sequence
3411,samtykke,n,NOUN,agreement
3412,uavgjort,adj,ADJ,drawn
3413,bomme,v,VERB,"miss, scrounge"
3414,sykkelsti,n,NOUN,bicycle track
3415,blogginnlegg,n,NOUN,blog
3416,svigerdatter,n,NOUN,daughter in law
3417,ap,n,NOUN,fun
3418,gresk,adj,ADJ,Greek
3419,celle,n,NOUN,cell
3420,storby,n,NOUN,big city
3421,pensjonist,n,NOUN,pensioner
3422,tilsende,v,VERB,dispatch
3423,undervise,v,VERB,teach
3424,pop,n,NOUN,pop
3425,springe,v,VERB,jump
3426,troverdig,adj,ADJ,believable
3427,megapiksel,n,NOUN,megapixel
3428,søsken,n,NOUN,siblings
3429,rede,n,NOUN,nest
3430,skandale,n,NOUN,scandal
3431,master,n,NOUN,master
3432,snøballkrig,n,NOUN,snowball fight
3433,nød,n,NOUN,need
3434,snever,adj,ADJ,narrow
3435,stiftelse,n,NOUN,establishment
3436,snål,adj,ADJ,odd
3437,jernbane,n,NOUN,railway
3438,søkelys,n,NOUN,search light
3439,slang,n,NOUN,slang
3440,arbeidsgruppe,n,NOUN,working group
3441,mesterskap,n,NOUN,championship
3442,skravle,v,VERB,chat
3443,skive,n,NOUN,slice
3444,skjorte,n,NOUN,shirt
3445,etterfølge,v,VERB,succeed
3446,skiløype,n,NOUN,piste
3447,sammensetning,n,NOUN,composition
3448,ensom,adj,ADJ,"lonely, alone"
3449,omsider,adv,ADV,finally
3450,boligpris,n,NOUN,price of housing
3451,business,n,NOUN,business
3452,lagmannsrett,n,NOUN,court of appeal
3453,inngrep,n,NOUN,intervention
3454,sjarmere,v,VERB,charm
3455,mannskap,n,NOUN,manpower
3456,innlogget,v,VERB,logged in
3457,innhente,v,VERB,gather
3458,rulleskøyte,n,NOUN,roller-skates
3459,angivelig,adj,ADJ,ostensible
3460,rotte,n,NOUN,rat
3461,lommebok,n,NOUN,pocketbook
3462,opplagt,adj,ADJ,obvious
3463,diskriminering,n,NOUN,discrimination
3464,riksvei,n,NOUN,classified road
3465,forlenge,v,VERB,extend
3466,samarbeidspartner,n,NOUN,partner
3467,restaurere,n,NOUN,restore
3468,veileder,n,NOUN,guide
3469,pynte,v,VERB,decorate
3470,språklig,adj,ADJ,linguistic
3471,farvel,n,NOUN,goodbye
3472,lokke,v,VERB,lure
3473,verne,v,VERB,protect
3474,isteden,adv,ADV,instead
3475,konstatere,v,VERB,realise
3476,korn,n,NOUN,grain
3477,lomme,n,NOUN,pocket
3478,overside,n,NOUN,upper side
3479,fristende,adj,ADJ,tempting
3480,overnatte,v,VERB,stay the night
3481,aksjemarked,n,NOUN,share market
3482,atter,adv,ADV,again
3483,kongelig,adj,ADJ,royal
3484,utside,n,NOUN,outside
3485,lukt,n,NOUN,smell
3486,allianse,n,NOUN,alliance
3487,oppigjennom,adj,ADJ,up through
3488,syvende,adj,ADJ,seventh
3489,optimistisk,adj,ADJ,optimistic
3490,varierende,adj,ADJ,varying
3491,konsernsjef,n,NOUN,CEO
3492,gjennomgående,adj,ADJ,thorough
3493,misbruk,n,NOUN,misuse
3494,dr.,n,NOUN,dr.
3495,diesel,n,NOUN,diesel
3496,krok,n,NOUN,hook
3497,hektisk,adj,ADJ,hectic
3498,motorvei,n,NOUN,motorway
3499,offshore,n,NOUN,off-shore
3500,krets,n,NOUN,circle
3501,tilgjengelighet,n,NOUN,accessibility
3502,drite,v,VERB,shit
3503,melkeku,n,NOUN,milking cow
3504,stifte,v,VERB,establish
3505,respektiv,adj,ADJ,respective
3506,summe,v,VERB,sum
3507,tråkke,v,VERB,tread
3508,strømme,v,VERB,stream
3509,anvendelse,n,NOUN,use
3510,postboks,n,NOUN,post box
3511,pund,n,NOUN,pound
3512,ljå,n,NOUN,scythe
3513,opprinnelse,n,NOUN,origination
3514,ost,n,NOUN,cheese
3515,prins,n,NOUN,prince
3516,opprør,n,NOUN,revolt
3517,frata,v,VERB,deprive of
3518,absurd,adj,ADJ,absurd
3519,fæl,adj,ADJ,nasty
3520,oppgradere,v,VERB,upgrade
3521,bade,v,VERB,bathe
3522,toppe,v,VERB,top
3523,mellomtid,n,NOUN,meantime
3524,sammenhengende,adj,ADJ,connecting
3525,kull,n,NOUN,brood
3526,blodig,adj,ADJ,bloody
3527,kontant,adj,ADJ,cash
3528,krem,n,NOUN,cream
3529,ritt,n,NOUN,ride
3530,utdelte,v,VERB,distribute
3531,fysikk,n,NOUN,physics
3532,sykehjem,n,NOUN,hospital
3533,passiv,adj,ADJ,passive
3534,matt,adj,ADJ,faint
3535,bredbånd,n,NOUN,broadband
3536,innfri,v,VERB,redeem
3537,kjempekoselig,adj,ADJ,very funny
3538,kompleks,adj,ADJ,complex
3539,kjempegrei,adj,ADJ,very good
3540,flaks,n,NOUN,luck
3541,aspekt,n,NOUN,aspect
3542,gjette,v,VERB,guess
3543,personell,n,NOUN,personnel
3544,skjønt,conj,CONJ,although
3545,sovne,v,VERB,fall asleep
3546,turnering,n,NOUN,tournament
3547,flokk,n,NOUN,flock
3548,derved,adv,ADV,thereby
3549,semifinale,n,NOUN,semi-final
3550,jålete,adj,ADJ,vain
3551,folkens,n,NOUN,mess
3552,jæklig,adj,ADJ,
3553,genetisk,adj,ADJ,genetic
3554,dressur,n,NOUN,training
3555,ishockey,n,NOUN,ice hockey
3556,stolpe,n,NOUN,pole
3557,videreutvikle,v,VERB,further develop
3558,disposisjon,n,NOUN,outline
3559,monitor,n,NOUN,monitor
3560,bestefar,n,NOUN,grandfather
3561,general,n,NOUN,general
3562,kap.,n,NOUN,chapter
3563,skala,n,NOUN,scale
3564,lokalsamfunn,n,NOUN,local community
3565,omstridt,adv,ADV,disputed
3566,distribusjon,n,NOUN,distribution
3567,borger,n,NOUN,citizen
3568,make,n,NOUN,spouse
3569,hette,n,NOUN,hood
3570,depresjon,n,NOUN,depression
3571,herlighet,interj,INTERJ,glory
3572,vassdrag,n,NOUN,water system
3573,provosere,v,VERB,provoke
3574,konsesjon,n,NOUN,concession
3575,mottaker,n,NOUN,recipient
3576,oppgradering,n,NOUN,upgrade
3577,represalie,n,NOUN,reprisal
3578,løper,n,NOUN,runner
3579,grisehus,n,NOUN,pigsty
3580,ty,v,VERB,seek
3581,gjemsel,n,NOUN,hideout
3582,shopping,n,NOUN,shopping
3583,kontra,prep,PREP,contra
3584,dødelig,adj,ADJ,deadly
3585,international,adj,ADJ,international
3586,opprettelse,n,NOUN,establishment
3587,pepper,v,VERB,pepper
3588,okkupasjon,n,NOUN,occupation
3589,stelle,v,VERB,place
3590,friår,n,NOUN,sabbatical
3591,ordre,n,NOUN,order
3592,revolusjonær,n,NOUN,revolutionary
3593,forbilde,n,NOUN,ideal
3594,fôr,n,NOUN,
3595,fjord,n,NOUN,fjord
3596,innendørs,adj,ADJ,indoor
3597,supporter,n,NOUN,supporter
3598,veie,v,VERB,weigh
3599,forkjølet,v,VERB,have a cold
3600,bruker,n,NOUN,user
3601,oppvekst,n,NOUN,childhood
3602,trailer,n,NOUN,trailer
3603,fløte,n,NOUN,cream
3604,akademiker,n,NOUN,academic
3605,bestilling,n,NOUN,order
3606,finte,v,VERB,bully
3607,smelte,v,VERB,melt
3608,arbeidstilsyn,n,NOUN,labour inspection
3609,ørret,n,NOUN,brown trout
3610,revidere,v,VERB,revise
3611,stramme,v,VERB,tighten
3612,tante,n,NOUN,aunt
3613,innstille,v,VERB,tune
3614,abonnement,n,NOUN,subscription
3615,slikke,v,VERB,lick
3616,pågripe,v,VERB,catch
3617,hurtig,adj,ADJ,fast
3618,røpe,v,VERB,shout
3619,uregistrert,adj,ADJ,not registered
3620,helsepersonell,n,NOUN,health personnel
3621,herregud,interj,INTERJ,really
3622,dokk,n,NOUN,dock
3623,utkast,n,NOUN,proposal
3624,defensiv,adj,ADJ,defensive
3625,spekulasjon,n,NOUN,speculation
3626,henvisning,n,NOUN,referral
3627,byggefelt,n,NOUN,development
3628,jury,n,NOUN,jury
3629,tillitsvalgt,n,NOUN,representative
3630,bukse,n,NOUN,trouser
3631,budeie,n,NOUN,milkmaid
3632,jepp,interj,INTERJ,yeah
3633,innimellom,prep,PREP,from time to time
3634,brøyte,n,NOUN,plough
3635,plagsom,adj,ADJ,troublesome
3636,bridge,n,NOUN,bridge
3637,ståsted,n,NOUN,point of view
3638,selvfølge,n,NOUN,matter of course
3639,brakke,n,NOUN,hut
3640,redd,adj,ADJ,afraid
3641,bråke,v,VERB,make a noise
3642,anmelde,v,VERB,report
3643,børse,n,NOUN,gun
3644,hjertelig,adj,ADJ,heartfelt
3645,bondeland,n,NOUN,countryside
3646,seksualitet,n,NOUN,sexuality
3647,krype,v,VERB,crawl
3648,gjennomslag,n,NOUN,support
3649,varsling,n,NOUN,warning
3650,konsekvent,adj,ADJ,consistent
3651,beite,n,NOUN,pasture
3652,mekanisk,adj,ADJ,mechanical
3653,begeistre,v,VERB,inspire
3654,gyldig,adj,ADJ,valid
3655,konsulent,n,NOUN,consultant
3656,balltre,n,NOUN,bat
3657,betraktelig,adj,ADJ,considerable
3658,porsjon,n,NOUN,portion
3659,enkeltperson,n,NOUN,individual
3660,funksjonalitet,n,NOUN,functionality
3661,urolig,adj,ADJ,worried
3662,allé,n,NOUN,avenue
3663,sport,n,NOUN,sport
3664,utendørs,adj,ADJ,outdoor
3665,samhandling,n,NOUN,trade
3666,anerkjent,adj,ADJ,approved
3667,venteliste,n,NOUN,waiting list
3668,komité,n,NOUN,committee
3669,høyreside,n,NOUN,right side
3670,drøye,v,VERB,make something last
3671,ideal,n,NOUN,ideal
3672,helsetjeneste,n,NOUN,health service
3673,nordmann,n,NOUN,Norwegian
3674,vedde,v,VERB,wager
3675,underliggende,adj,ADJ,underlying
3676,varmekabel,n,NOUN,heater cable
3677,døpe,v,VERB,baptise
3678,due,n,NOUN,dove
3679,kalori,n,NOUN,calorie
3680,utenat,adv,ADV,by heart
3681,eple,n,NOUN,apple
3682,usunn,adj,ADJ,unhealthy
3683,gjensidig,adj,ADJ,mutual
3684,undulat,n,NOUN,budgie
3685,logikk,n,NOUN,logic
3686,tyggegummi,n,NOUN,chewing gum
3687,ingrediens,n,NOUN,ingredient
3688,skaper,n,NOUN,creator
3689,tusle,n,NOUN,shuffle
3690,pakistansk,adj,ADJ,Pakistani
3691,tun,n,NOUN,tuna
3692,kreativitet,n,NOUN,creativity
3693,resterende,adj,ADJ,remaining
3694,bakside,n,NOUN,reverse
3695,objekt,n,NOUN,object
3696,skjær,n,NOUN,reef
3697,odds,n,NOUN,odds
3698,gudstjeneste,n,NOUN,service
3699,kortsiktig,adj,ADJ,short-sighted
3700,voldtekt,n,NOUN,rape
3701,fusjon,n,NOUN,fusion
3702,sportslig,n,NOUN,sporty
3703,storefri,adj,ADJ,
3704,lønning,n,NOUN,wages
3705,samfunnsmessig,adj,ADJ,societal
3706,fordom,n,NOUN,prejudice
3707,abort,n,NOUN,abortion
3708,avdød,adj,ADJ,dead
3709,spiker,n,NOUN,nail
3710,importere,v,VERB,import
3711,sving,n,NOUN,swing
3712,suveren,adj,ADJ,supreme
3713,enestående,adj,ADJ,exceptional
3714,perle,n,NOUN,pearl
3715,tidsrom,n,NOUN,time
3716,terrorisme,n,NOUN,terrorism
3717,føring,n,NOUN,
3718,snor,n,NOUN,string
3719,usedvanlig,adj,ADJ,unusual
3720,snøhule,n,NOUN,snow cave
3721,fremgang,n,NOUN,progress
3722,smågutt,n,NOUN,little boy
3723,tryne,n,NOUN,mug
3724,skuff,n,NOUN,drawer
3725,formulere,v,VERB,formulate
3726,integrering,n,NOUN,integratation
3727,grafisk,adj,ADJ,graphic
3728,karbohydrat,n,NOUN,carbohydrate
3729,sklie,n,NOUN,slide
3730,flukt,n,NOUN,escape
3731,sulten,adj,ADJ,hungry
3732,skjærgård,n,NOUN,skerries
3733,overvektig,adj,ADJ,overweight
3734,ideologi,n,NOUN,ideology
3735,solidaritet,n,NOUN,solidarity
3736,siviltjeneste,n,NOUN,compulsory civil national service
3737,kommunist,n,NOUN,Communist
3738,vennskap,n,NOUN,friendship
3739,bokstavelig,adj,ADJ,literal
3740,sentralskole,n,NOUN,
3741,bestemor,n,NOUN,grandmother
3742,klode,n,NOUN,planet
3743,maktmisbruk,n,NOUN,abuse of power
3744,sirkel,n,NOUN,circle
3745,sovjetunionen,n,NOUN,Soviet Union
3746,frigjøre,v,VERB,free
3747,rype,n,NOUN,grouse
3748,sekretær,n,NOUN,secretary
3749,hovedrolle,n,NOUN,leading part
3750,nerve,n,NOUN,nerve
3751,svelge,v,VERB,swallow
3752,ventetid,n,NOUN,waiting time
3753,oppdrett,n,NOUN,breeding
3754,klarere,v,VERB,clear
3755,fagfolk,n,NOUN,experts
3756,diger,adj,ADJ,big
3757,håndball,n,NOUN,handball
3758,enslig,adj,ADJ,solitary
3759,ironisk,adj,ADJ,ironic
3760,svi,v,VERB,deceit
3761,drivstoff,n,NOUN,fuel
3762,hovedperson,n,NOUN,protagonist
3763,motivere,v,VERB,motivate
3764,dumping,n,NOUN,dumping
3765,influensa,n,NOUN,influenza
3766,bær,n,NOUN,berry
3767,plakat,n,NOUN,poster
3768,ektepar,n,NOUN,married couple
3769,klappe,v,VERB,clap
3770,punktum,n,NOUN,full stop
3771,pakk,n,NOUN,baggage
3772,kjennetegne,v,VERB,characterise
3773,karakterisere,v,VERB,characterise
3774,forfølge,v,VERB,pursue
3775,metall,n,NOUN,metal
3776,minimal,adj,ADJ,minimal
3777,skepsis,n,NOUN,scepticism
3778,debattant,n,NOUN,debater
3779,kylling,n,NOUN,chicken
3780,folkelig,adj,ADJ,popular
3781,forbehold,n,NOUN,reservation
3782,verdiskaping,n,NOUN,creation of wealth
3783,prinsesse,n,NOUN,princess
3784,stipend,n,NOUN,grant
3785,garasje,n,NOUN,garage
3786,bevilgning,n,NOUN,grant
3787,skall,n,NOUN,shell
3788,stilig,adj,ADJ,stylish
3789,bro,n,NOUN,bridge
3790,forberedelse,n,NOUN,preparation
3791,hasj,n,NOUN,hash
3792,påmelding,n,NOUN,report
3793,royal,n,NOUN,royal
3794,overdrive,v,VERB,exaggerate
3795,lesning,n,NOUN,reading
3796,giftig,adj,ADJ,poison
3797,sort,n,NOUN,sort
3798,anerkjennelse,n,NOUN,acknowledgement
3799,hiv,n,NOUN,HIV
3800,jævla,adj,ADJ,bloody
3801,tidvis,adv,ADV,sometimes
3802,tablett,n,NOUN,tablet
3803,mareritt,n,NOUN,nightmare
3804,overholde,v,VERB,keep
3805,svømme,v,VERB,swim
3806,mandat,n,NOUN,mandate
3807,duke,n,NOUN,set a table
3808,eksistens,n,NOUN,existence
3809,stasjon,n,NOUN,station
3810,opparbeide,v,VERB,build up
3811,eierskap,n,NOUN,ownership
3812,lekekamerat,n,NOUN,playmate
3813,oppbevare,v,VERB,store
3814,ingeniør,n,NOUN,engineer
3815,oransje,adj,ADJ,orange
3816,forbrytelse,n,NOUN,crime
3817,lerret,n,NOUN,canvas
3818,markering,n,NOUN,marking
3819,utsatt,adj,ADJ,postponed
3820,eiendel,n,NOUN,property
3821,stabel,n,NOUN,stack
3822,kommode,n,NOUN,dresser
3823,utmerket,adj,ADJ,excellent
3824,kødd,n,NOUN,meat
3825,duft,n,NOUN,smell
3826,knote,v,VERB,speak affectedly
3827,troende,adj,ADJ,believing
3828,kjempedeilig,adj,ADJ,very nice
3829,nikke,v,VERB,nod
3830,representativ,adj,ADJ,representative
3831,nm,n,NOUN,nm
3832,medhold,n,NOUN,agreement
3833,kapell,n,NOUN,chapel
3834,beretning,n,NOUN,report
3835,kanon,n,NOUN,cannon
3836,klø,v,VERB,itch
3837,kanin,n,NOUN,rabbit
3838,fyre,v,VERB,dismiss
3839,livssyn,n,NOUN,opinion
3840,back,n,NOUN,back
3841,arbeidsoppgave,n,NOUN,task
3842,løslate,v,VERB,release
3843,omgi,v,VERB,surround
3844,interrail,n,NOUN,interrail
3845,statsråd,n,NOUN,cabinet meeting
3846,internat,n,NOUN,hall of residence
3847,import,n,NOUN,import
3848,komponent,n,NOUN,component
3849,skribent,n,NOUN,writer
3850,brekke,v,VERB,break
3851,høyblokk,n,NOUN,high-rise block
3852,oppkjøp,n,NOUN,purchase
3853,minister,n,NOUN,minister
3854,kjede,v,VERB,chain
3855,mini,adj,ADJ,mini
3856,pike,n,NOUN,girl
3857,ekkel,adj,ADJ,vile
3858,innvirkning,n,NOUN,effect
3859,ypperlig,adj,ADJ,splendid
3860,skildre,v,VERB,describe
3861,søppel,n,NOUN,rubbish
3862,handelsskole,n,NOUN,business college
3863,rettslig,adj,ADJ,legal
3864,desidert,adj,ADJ,decided
3865,hå,interj,INTERJ,hah
3866,tyngde,n,NOUN,weight
3867,gryte,n,NOUN,pot
3868,voldta,v,VERB,rape
3869,dispensasjon,n,NOUN,dispensation
3870,herske,v,VERB,rule
3871,kjøretøy,n,NOUN,vehicle
3872,urimelig,adj,ADJ,unfair
3873,gatespråk,n,NOUN,vulgar language
3874,årevis,adv,ADV,for years
3875,kommunisme,n,NOUN,Communism
3876,evangelium,n,NOUN,gospel
3877,tele,n,NOUN,ground frost
3878,indikasjon,n,NOUN,indication
3879,invitasjon,n,NOUN,invitation
3880,forvalte,v,VERB,administrate
3881,viktighet,n,NOUN,importance
3882,formulering,n,NOUN,formulation
3883,sensor,n,NOUN,censor
3884,programleder,n,NOUN,programme manager
3885,ukentlig,adj,ADJ,weekly
3886,stål,n,NOUN,steel
3887,brå,adj,ADJ,rough
3888,statistisk,adj,ADJ,statistical
3889,frustrasjon,n,NOUN,frustration
3890,stortingsrepresentant,n,NOUN,member of parliament
3891,autoritet,n,NOUN,authority
3892,nedlegge,v,VERB,close down
3893,enebarn,n,NOUN,only child
3894,utenfra,prep,PREP,from outside
3895,gående,adj,ADJ,walking
3896,utro,adj,ADJ,unfaithful
3897,daværende,adj,ADJ,at the time
3898,katalog,n,NOUN,catalogue
3899,våken,adj,ADJ,awake
3900,bål,n,NOUN,bonfire
3901,helikopter,n,NOUN,helicopter
3902,sykefravær,n,NOUN,absence due to illness
3903,campingvogn,n,NOUN,caravan
3904,godkjent,adj,ADJ,approved
3905,brille,n,NOUN,glasses
3906,kr,v,VERB,NOK
3907,bowling,n,NOUN,bowling
3908,ros,n,NOUN,praise
3909,hold,n,NOUN,"stich, spasm, firmness"
3910,blond,adj,ADJ,blond
3911,blodtrykk,n,NOUN,blood pressure
3912,velte,v,VERB,overturn
3913,blid,adj,ADJ,gentle
3914,eksotisk,adj,ADJ,exotic
3915,romme,v,VERB,accommodate
3916,fremragende,adj,ADJ,excellent
3917,fascinere,v,VERB,fascinate
3918,sats,n,NOUN,rate
3919,bekken,n,NOUN,bedpan
3920,mang,det,DET,many
3921,psykiatrisk,adj,ADJ,psychiatric
3922,slekt,n,NOUN,family
3923,båttur,n,NOUN,boat trip
3924,innad,adv,ADV,inwards
3925,fore,v,VERB,
3926,styremøte,n,NOUN,steering meeting
3927,bamse,n,NOUN,teddy bear
3928,font,n,NOUN,font
3929,knallhard,adj,ADJ,really hard
3930,bakpå,prep,PREP,behind
3931,hurra,interj,INTERJ,hurrah
3932,utnyttelse,n,NOUN,use
3933,bagasjerom,n,NOUN,boot
3934,direktiv,n,NOUN,directive
3935,mester,n,NOUN,master
3936,jazz,n,NOUN,jazz
3937,ekstraordinær,adj,ADJ,extraordinary
3938,deg,pron,PRON,you
3939,kompetent,adj,ADJ,competent
3940,erkjennelse,n,NOUN,acknowledgement
3941,stirre,v,VERB,stare
3942,subjektiv,adj,ADJ,subjective
3943,slakte,v,VERB,slaughter
3944,påmeldt,adj,ADJ,reported
3945,affære,n,NOUN,affair
3946,rense,v,VERB,clean
3947,måne,n,NOUN,moon
3948,vodka,n,NOUN,vodka
3949,tilfeldigvis,adv,ADV,accidentally
3950,vitnemål,n,NOUN,testimony
3951,uhyre,n,NOUN,monster
3952,dødsfall,n,NOUN,death
3953,ekstramateriale,n,NOUN,extra material
3954,kvalme,n,NOUN,nausea
3955,vanskelighet,n,NOUN,difficulty
3956,vri,v,VERB,twist
3957,arbeiderklasse,n,NOUN,working class
3958,parkere,v,VERB,park
3959,utsettelse,n,NOUN,extension
3960,beliggenhet,n,NOUN,location
3961,lærerutdanning,n,NOUN,teacher education
3962,upraktisk,adj,ADJ,unpractical
3963,oppfølger,n,NOUN,sequel
3964,bistå,v,VERB,assist
3965,pinlig,adj,ADJ,embarrassing
3966,triks,n,NOUN,trick
3967,pålegg,n,NOUN,spread/decree
3968,levetid,n,NOUN,lifetime
3969,fleksibilitet,n,NOUN,flexibility
3970,rose,n,NOUN,rose
3971,sek,n,NOUN,sec.
3972,treårig,adj,ADJ,three-year
3973,misforståelse,n,NOUN,misunderstanding
3974,organisk,adj,ADJ,organic
3975,pasning,n,NOUN,pass
3976,rammebetingelse,n,NOUN,framework condition
3977,fargerik,adj,ADJ,colourful
3978,ark,n,NOUN,sheet
3979,tilstedeværelse,n,NOUN,presence
3980,anskaffelse,n,NOUN,purchase
3981,tekstmelding,n,NOUN,text message
3982,bokmål,n,NOUN,written language
3983,hefte,n,NOUN,booklet
3984,halvveis,adv,ADV,half way
3985,sykkelvei,n,NOUN,bicycle track
3986,eksport,n,NOUN,export
3987,pumpe,n,NOUN,pump
3988,surre,v,VERB,buzz
3989,fraværende,adj,ADJ,absent
3990,ulempe,n,NOUN,disadvantage
3991,støvel,n,NOUN,boot
3992,apparat,n,NOUN,device
3993,arve,v,VERB,inherit
3994,korrigere,v,VERB,correct
3995,talsmann,n,NOUN,spokesman
3996,gjerning,n,NOUN,act
3997,støtende,n,NOUN,offensive
3998,stappe,v,VERB,cram
3999,urinen,n,NOUN,urine
4000,støtt,adv,ADV,constantly
4001,sukke,v,VERB,sigh
4002,medikament,n,NOUN,medication
4003,dytte,v,VERB,bib
4004,grunnregel,n,NOUN,ground rule
4005,sommerstid,n,NOUN,summertime
4006,mislykket,adj,ADJ,failed
4007,markedsføre,v,VERB,market
4008,asylsøker,n,NOUN,asylum seeker
4009,bekreftelse,n,NOUN,confirmation
4010,tyrkisk,adj,ADJ,Turkish
4011,klient,n,NOUN,client
4012,rekruttere,n,NOUN,recruit
4013,skolekrets,n,NOUN,school district
4014,testing,n,NOUN,testing
4015,terrorist,n,NOUN,terrorist
4016,nederlag,n,NOUN,defeat
4017,styr,n,NOUN,control
4018,skigåing,n,NOUN,skier
